,asin,brand,title,url,rating,totalReviews,price,Review_URL,Price (Euros)
413,B07K76LBLZ,OnePlus,OnePlus 6T A6013 128GB Storage + 8GB Memory Factory Unlocked 6.41 inch AMOLED Display Android 9 - Mirror Black US Version,https://www.amazon.com/OnePlus-Storage-Factory-Unlocked-Display/dp/B07K76LBLZ,4.2,86.0,599.99,http://www.amazon.com/reviews/B07K76LBLZ,581.99
414,B07KB6S8YP,Samsung,Samsung Galaxy Note 9 N960U 128GB T-Mobile GSM Unlocked - Lavender Purple (Renewed),https://www.amazon.com/Samsung-Galaxy-N960U-T-Mobile-Unlocked/dp/B07KB6S8YP,4.2,57.0,409.99,http://www.amazon.com/reviews/B07KB6S8YP,397.69
416,B07KFNRQ5S,Apple,"Apple iPhone Xs Max, 256GB, Space Gray - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-Max-Fully-Unlocked/dp/B07KFNRQ5S,4.1,230.0,664.99,http://www.amazon.com/reviews/B07KFNRQ5S,645.04
417,B07KJHCQCV,Google,"Google Pixel 2 64GB, Google Unlocked Smartphone, Kinda Blue (Renewed)",https://www.amazon.com/Google-Pixel-Unlocked-Smartphone-Renewed/dp/B07KJHCQCV,3.1,6.0,158.0,http://www.amazon.com/reviews/B07KJHCQCV,153.26
418,B07KJM21TB,Samsung,Samsung Galaxy J7 J727A 16GB AT&T Branded GSM Unlocked (Black) (Renewed),https://www.amazon.com/Samsung-Carrier-Branded-Unlocked-Renewed/dp/B07KJM21TB,3.6,38.0,110.0,http://www.amazon.com/reviews/B07KJM21TB,106.7
419,B07KKL5KGG,Apple,"Apple iPhone XS, 256GB, Gold - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-Renewed/dp/B07KKL5KGG,3.9,198.0,574.99,http://www.amazon.com/reviews/B07KKL5KGG,557.74
420,B07KQFRLDV,Samsung,Samsung Galaxy Note 9 128GB Smartphone for AT&T - Midnight Black (Renewed),https://www.amazon.com/Samsung-Galaxy-Factory-Unlock-Renewed/dp/B07KQFRLDV,3.7,14.0,456.7,http://www.amazon.com/reviews/B07KQFRLDV,443.0
421,B07KSFL2K5,Samsung,"Samsung Electronics 32GB A6 Factory Unlocked Phone - 5.6"" - Black (U.S. Warranty)",https://www.amazon.com/Samsung-Electronics-Factory-Unlocked-Phone/dp/B07KSFL2K5,4.3,21.0,333.0,http://www.amazon.com/reviews/B07KSFL2K5,323.01
422,B07KX1L519,Samsung,"Samsung Galaxy A50 A505G 64GB Duos GSM Unlocked Phone w/Triple 25MP Camera - (International Version, no Warranty) - White",https://www.amazon.com/Samsung-Galaxy-Infinity-U-Display-Warranty/dp/B07KX1L519,4.1,125.0,299.5,http://www.amazon.com/reviews/B07KX1L519,290.52
423,B07L543G3M,Samsung,"Samsung Galaxy J3 2018 (16GB) J337A - 5.0"" HD Display, Android 8.0, 4G LTE AT&T Unlocked GSM Smartphone (Black)",https://www.amazon.com/Samsung-Galaxy-2018-16GB-J337A/dp/B07L543G3M,4.1,137.0,109.0,http://www.amazon.com/reviews/B07L543G3M,105.73
424,B07L5T18L5,Samsung,Samsung Galaxy S9+ T-Mobile - 64gb - Midnight Black - (Renewed),https://www.amazon.com/Samsung-Galaxy-S9-T-Mobile-Midnight/dp/B07L5T18L5,3.8,3.0,344.95,http://www.amazon.com/reviews/B07L5T18L5,334.6
425,B07L6RCH5W,Google,"Google Pixel 3, Verizon, 64 GB - Clearly White (Renewed)",https://www.amazon.com/Google-Pixel-Factory-Unlocked-Renewed/dp/B07L6RCH5W,1.4,2.0,310.99,http://www.amazon.com/reviews/B07L6RCH5W,301.66
426,B07L78G3D2,Nokia,"Nokia 3 - Android 9.0 Pie - 16 GB - Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - 5.0"" HD Screen - Copper",https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B07L78G3D2,2.7,12.0,79.0,http://www.amazon.com/reviews/B07L78G3D2,76.63
427,B07L8FP7RH,Samsung,"Samsung Gusto 3, Royal Navy Blue (Verizon Wireless Prepaid) (Renewed)",https://www.amazon.com/Samsung-Verizon-Wireless-Prepaid-Renewed/dp/B07L8FP7RH,3.2,3.0,94.99,http://www.amazon.com/reviews/B07L8FP7RH,92.14
430,B07M94R4GF,Samsung,Samsung Galaxy J3 (2018) J377A 16GB Unlocked GSM 4G LTE Phone w/ 8MP Camera - Black (Renewed),https://www.amazon.com/Samsung-Galaxy-J337A-Unlocked-Camera/dp/B07M94R4GF,3.6,34.0,115.0,http://www.amazon.com/reviews/B07M94R4GF,111.55
431,B07MF3JM4T,Motorola,"Motorola Moto One - Android One - 64 GB - 13+2 MP Dual Rear Camera - Dual SIM Unlocked Smartphone (at&T/T-Mobile/MetroPCS/Cricket/H2O) - 5.9"" HD+ Display - XT1941-3 - (International Version) (Black)",https://www.amazon.com/Motorola-Moto-One-Smartphone-International/dp/B07MF3JM4T,4.1,199.0,162.72,http://www.amazon.com/reviews/B07MF3JM4T,157.84
432,B07MF3Y8Y5,Motorola,Motorola G6 (XT1925) 32GB GSM Unlocked Android Smartphone (AT&T/T-Mobile/Mint) - Black (Renewed),https://www.amazon.com/Motorola-G6-Unlocked-T-Mobile-PAAE0000US/dp/B07MF3Y8Y5,4.1,73.0,100.96,http://www.amazon.com/reviews/B07MF3Y8Y5,97.93
433,B07MGKGHGP,Samsung,"Samsung Galaxy J3 2018 (16GB) J337A - 5.0in HD Display, Android 8.0, 4G LTE AT&T Unlocked GSM Smartphone (Blue/Silver) (Renewed)",https://www.amazon.com/Samsung-Galaxy-2018-16GB-J337A/dp/B07MGKGHGP,3.8,54.0,104.99,http://www.amazon.com/reviews/B07MGKGHGP,101.84
434,B07MN8QTK1,Motorola,"Motorola Moto G7 Play XT1952 32GB+2GB RAM 5.7"" Max Vision LTE Factory Unlocked (International Model, No Warranty) Deep Indigo",https://www.amazon.com/Motorola-Factory-Unlocked-International-Warranty/dp/B07MN8QTK1,4.2,67.0,134.0,http://www.amazon.com/reviews/B07MN8QTK1,129.98
435,B07MNZWW37,Huawei,"Huawei Mate 20 Pro LYA-L29 128GB + 6GB - Factory Unlocked International Version - GSM ONLY, NO CDMA - No Warranty in The USA (Twilight) (Renewed)",https://www.amazon.com/Huawei-Mate-LYA-L29-128GB-International/dp/B07MNZWW37,4.5,2.0,489.99,http://www.amazon.com/reviews/B07MNZWW37,475.29
436,B07MY7XPNZ,Motorola,AT&T Moto E5 Play with 16GB Memory Prepaid Cell Phone - Black - Carrier Locked to AT&T,https://www.amazon.com/Moto-Play-Memory-Prepaid-Phone/dp/B07MY7XPNZ,4.1,15.0,53.92,http://www.amazon.com/reviews/B07MY7XPNZ,52.3
437,B07MZ2TRTC,Sony,Sony Xperia 10 Plus GSM Unlocked Smartphone - Black,https://www.amazon.com/Sony-Xperia-Plus-Unlocked-Smartphone/dp/B07MZ2TRTC,3.5,94.0,327.99,http://www.amazon.com/reviews/B07MZ2TRTC,318.15
438,B07N11SM58,Nokia,"Nokia 9 PureView - Android 9.0 Pie - 128 GB - Single Sim Unlocked Smartphone (at&T/T-Mobile/Metropcs/Cricket/H2O) - 5.99"" QHD+ Screen - Qi Wireless Charging - Midnight Blue - U.S. Warranty",https://www.amazon.com/Nokia-PureView-Unlocked-Smartphone-T-Mobile/dp/B07N11SM58,3.8,61.0,499.99,http://www.amazon.com/reviews/B07N11SM58,484.99
439,B07N4M412B,Samsung,Samsung Galaxy S10 Factory Unlocked Phone with 128GB - Prism Black,https://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/dp/B07N4M412B,4.2,346.0,649.99,http://www.amazon.com/reviews/B07N4M412B,630.49
440,B07N6MRRKH,Nokia,"Nokia 3310 3G TA-1036 - Factory Unlocked Feature Phone (Compatible with at&T/T-Mobile/MetroPCS/Cricket/H2O) - 2.4"" Screen (Azure)",https://www.amazon.com/Nokia-3310-3G-TA-1036-Compatible/dp/B07N6MRRKH,3.9,7.0,59.99,http://www.amazon.com/reviews/B07N6MRRKH,58.19
443,B07N91S9MW,Motorola,"Moto G7 – Unlocked – 64 GB – Ceramic Black (US Warranty) - Verizon, AT&T, T-Mobile, Sprint, Boost, Cricket, & Metro",https://www.amazon.com/Moto-G7-Unlocked-Warranty-T-Mobile/dp/B07N91S9MW,4.1,361.0,179.99,http://www.amazon.com/reviews/B07N91S9MW,174.59
444,B07N9LN3RC,Motorola,Motorola G7 Play 32GB GSM Nano-SIM Phone w/ 13MP Camera - Deep Indigo,https://www.amazon.com/Motorola-Play-Nano-SIM-Phone-Camera/dp/B07N9LN3RC,3.1,10.0,129.99,http://www.amazon.com/reviews/B07N9LN3RC,126.09
446,B07NC3N3Z8,Samsung,"Samsung Galaxy S10 128GB / 8GB RAM SM-G973F Hybrid/Dual-SIM (GSM Only, No CDMA) Factory Unlocked 4G/LTE Smartphone - International Version (Prism Blue)",https://www.amazon.com/Samsung-SM-G973F-Dual-SIM-Unlocked-Smartphone/dp/B07NC3N3Z8,4.3,16.0,665.0,http://www.amazon.com/reviews/B07NC3N3Z8,645.05
447,B07ND4ZN2X,Google,Google Pixel 3 128GB Unlocked - White (Renewed),https://www.amazon.com/Google-Pixel-128GB-Unlocked-Renewed/dp/B07ND4ZN2X,4.6,5.0,429.0,http://www.amazon.com/reviews/B07ND4ZN2X,416.13
448,B07NGDHMKL,Huawei,HUAWEI P Smart 2019 Pot-LX3 32GB Unlocked GSM 4G LTE Dual Camera (13MP+2MP) Phone - Coral Red …,https://www.amazon.com/HUAWEI-Smart-Pot-LX3-Unlocked-Camera/dp/B07NGDHMKL,4.2,21.0,239.99,http://www.amazon.com/reviews/B07NGDHMKL,232.79
449,B07NLHLC88,Google,Google Pixel 3-64GB - Verizon Unlocked - Just Black (Renewed),https://www.amazon.com/Google-Pixel-3-64GB-Verizon-Unlocked/dp/B07NLHLC88,3.8,6.0,307.88,http://www.amazon.com/reviews/B07NLHLC88,298.64
450,B07NLMCDN4,Samsung,Samsung Galaxy Note9 Smartphone 6.4in AT&T Android 512GB (Ocean Blue)(Renewed),https://www.amazon.com/Samsung-Galaxy-Smartphone-Android-Renewed/dp/B07NLMCDN4,1.0,1.0,469.0,http://www.amazon.com/reviews/B07NLMCDN4,454.93
451,B07NP2Y82Q,Motorola,"Motorola Moto G7+ Plus (64GB, 4GB RAM) Dual SIM 6.2"" 4G LTE (GSM Only) Factory Unlocked Smartphone International Model, No Warranty XT1965-2 (Deep Indigo)",https://www.amazon.com/Motorola-Unlocked-Smartphone-International-Model/dp/B07NP2Y82Q,4.1,125.0,202.99,http://www.amazon.com/reviews/B07NP2Y82Q,196.9
452,B07NP6R2RG,Motorola,"Motorola Moto G7 (64GB, 4GB RAM) Dual SIM 6.2"" 4G LTE (GSM Only) Factory Unlocked Smartphone International Model XT1962-4 No Warranty (Clear White)",https://www.amazon.com/Motorola-Unlocked-Smartphone-International-XT1962-4/dp/B07NP6R2RG,4.0,108.0,153.99,http://www.amazon.com/reviews/B07NP6R2RG,149.37
453,B07NPRQYP1,Motorola,Moto G7 Power - Unlocked - 64 GB - Marine Blue (No Warranty) - International Model (GSM Only),https://www.amazon.com/Motorola-Unlocked-Smartphone-International-Model/dp/B07NPRQYP1,4.0,455.0,165.0,http://www.amazon.com/reviews/B07NPRQYP1,160.05
454,B07NQNK5F4,Samsung,Samsung Galaxy S9+ G965U 64GB Lilac Purple - Sprint(Renewed),https://www.amazon.com/Samsung-Galaxy-G965U-Lilac-Purple/dp/B07NQNK5F4,3.8,9.0,374.95,http://www.amazon.com/reviews/B07NQNK5F4,363.7
456,B07NRCRFVJ,Samsung,Samsung Galaxy Note8 Certified Pre-Owned Factory Unlocked Phone - 64GB - Black (1 Year Samsung U.S. Warranty) (Renewed),https://www.amazon.com/Samsung-Certified-Pre-Owned-Factory-Unlocked/dp/B07NRCRFVJ,5.0,1.0,399.99,http://www.amazon.com/reviews/B07NRCRFVJ,387.99
457,B07NVWSTHP,Motorola,Motorola Moto Z3 Play 32GB XT1929-3 Deep Indigo - Sprint (Renewed),https://www.amazon.com/Motorola-Moto-Play-XT1929-3-Indigo/dp/B07NVWSTHP,5.0,2.0,149.99,http://www.amazon.com/reviews/B07NVWSTHP,145.49
458,B07NWKP41X,Samsung,"Samsung Galaxy S10+ Plus 512GB / 8GB RAM SM-G975F/DS Hybrid/Dual-SIM (GSM Only, No CDMA) Factory Unlocked 4G/LTE Smartphone - International Version No Warranty (Ceramic White)",https://www.amazon.com/Samsung-SM-G975F-Dual-SIM-Unlocked-Smartphone/dp/B07NWKP41X,4.4,40.0,837.0,http://www.amazon.com/reviews/B07NWKP41X,811.89
459,B07NWM7V9M,Samsung,"Samsung Galaxy S10e 128GB SM-G970F/DS Hybrid/Dual-SIM (GSM Only, No CDMA) Factory Unlocked 4G/LTE Smartphone - International Version No Warranty (Prism Black)",https://www.amazon.com/Samsung-SM-G970F-Dual-SIM-Unlocked-Smartphone/dp/B07NWM7V9M,4.0,8.0,568.99,http://www.amazon.com/reviews/B07NWM7V9M,551.92
461,B07NYBD9DW,Motorola,Moto X4 Android One Edition - 64GB - Black - Unlocked,https://www.amazon.com/Moto-X4-Android-One-Unlocked/dp/B07NYBD9DW,4.2,45.0,278.99,http://www.amazon.com/reviews/B07NYBD9DW,270.62
462,B07NYBSX9V,Samsung,"Samsung Galaxy Cellphone - S10 AT&T Factory Unlock (Black, 128GB)",https://www.amazon.com/Samsung-Galaxy-Cellphone-Factory-Unlock/dp/B07NYBSX9V,3.9,10.0,643.98,http://www.amazon.com/reviews/B07NYBSX9V,624.66
463,B07NZVM3RN,Samsung,"Samsung Galaxy S10e 128GB+6GB RAM SM-G970 Dual Sim 5.8"" LTE Factory Unlocked Smartphone (International Model) (Prism Black)",https://www.amazon.com/Samsung-S10e-Unlocked-Smartphone-International/dp/B07NZVM3RN,4.5,213.0,541.98,http://www.amazon.com/reviews/B07NZVM3RN,525.72
464,B07NZX5BKH,Samsung,"Samsung Galaxy S10+ Plus 128GB+8GB RAM SM-G975F/DS Dual Sim 6.4"" LTE Factory Unlocked Smartphone International Model, No Warranty (Prism Black)",https://www.amazon.com/Samsung-SM-G975F-Unlocked-Smartphone-International/dp/B07NZX5BKH,4.3,193.0,739.99,http://www.amazon.com/reviews/B07NZX5BKH,717.79
465,B07NZXXZB2,Samsung,"Samsung Galaxy S10 128GB+8GB RAM SM-G973F/DS Dual Sim 6.1"" LTE Factory Unlocked Smartphone (International Model No Warranty) (Prism White)",https://www.amazon.com/Samsung-SM-G973F-DS-Smartphone-International/dp/B07NZXXZB2,4.4,300.0,669.99,http://www.amazon.com/reviews/B07NZXXZB2,649.89
466,B07P2H2GZ8,Samsung,"Samsung Galaxy Cellphone - S10+ Plus AT&T Factory Unlock (White, 128GB)",https://www.amazon.com/Samsung-Galaxy-Cellphone-Factory-Unlock/dp/B07P2H2GZ8,4.5,12.0,702.97,http://www.amazon.com/reviews/B07P2H2GZ8,681.88
468,B07P6Y8L3F,Apple,"Apple iPhone XR, 64GB, Red - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-XR-Fully-Unlocked/dp/B07P6Y8L3F,4.4,1.0,499.99,http://www.amazon.com/reviews/B07P6Y8L3F,484.99
469,B07P8MQHSH,Google,Google - Pixel 3 with 64GB Memory Cell Phone (Unlocked) - Just Black,https://www.amazon.com/Google-Pixel-Memory-Phone-Unlocked/dp/B07P8MQHSH,4.0,157.0,446.61,http://www.amazon.com/reviews/B07P8MQHSH,433.21
470,B07PB3WV54,Samsung,"Samsung Galaxy S10e Factory Unlocked Phone with 128GB, Prism White (Renewed)",https://www.amazon.com/Samsung-Factory-Unlocked-Warranty-Renewed/dp/B07PB3WV54,4.0,189.0,429.99,http://www.amazon.com/reviews/B07PB3WV54,417.09
471,B07PB5BXMZ,Samsung,Samsung Galaxy S10+ Plus Verizon + GSM Unlocked 128GB Blue,https://www.amazon.com/Samsung-Galaxy-Verizon-Unlocked-128GB/dp/B07PB5BXMZ,5.0,3.0,709.97,http://www.amazon.com/reviews/B07PB5BXMZ,688.67
472,B07PB77Z4J,Samsung,"Samsung Galaxy S10e Factory Unlocked Phone with 128GB (U.S. Warranty), Prism Blue (Renewed)",https://www.amazon.com/Samsung-Factory-Unlocked-Warranty-Renewed/dp/B07PB77Z4J,4.0,189.0,429.99,http://www.amazon.com/reviews/B07PB77Z4J,417.09
473,B07PHFW8LV,Samsung,"Samsung Galaxy S10 SM-G9730 - International Version - No Warranty in The USA - GSM ONLY, NO CDMA (Prism Black, 128GB/8GB) - Prism Black,128GB/8GB",https://www.amazon.com/Samsung-Galaxy-S10-SM-G9730-International/dp/B07PHFW8LV,4.4,9.0,668.95,http://www.amazon.com/reviews/B07PHFW8LV,648.88
474,B07PHQ7FBP,Sony,"Sony Xperia 1 Unlocked Smartphone 6.5"" 4K HDR OLED CinemaWide Display, 128GB - Black - (US Warranty)",https://www.amazon.com/Sony-Unlocked-Smartphone-CinemaWide-Display/dp/B07PHQ7FBP,4.5,70.0,748.0,http://www.amazon.com/reviews/B07PHQ7FBP,725.56
475,B07PKVLDHP,Huawei,"Huawei Y6 2019 MRD-LX3 6.09"" Dewdrop Display 32GB 2GB RAM Dual SIM 13MP+ 8MP A-GPS Fingerprint Factory Unlocked No Warranty US (Blue)",https://www.amazon.com/MRD-LX3-Dewdrop-Fingerprint-Unlocked-Warranty/dp/B07PKVLDHP,4.0,24.0,128.97,http://www.amazon.com/reviews/B07PKVLDHP,125.1
476,B07PQSYGKB,OnePlus,OnePlus 6T A6013 128GB Mirror Black - T-Mobile (Renewed),https://www.amazon.com/OnePlus-A6013-128GB-Mirror-Black/dp/B07PQSYGKB,4.3,52.0,329.95,http://www.amazon.com/reviews/B07PQSYGKB,320.05
477,B07PR1Z2BF,Motorola,"Moto Z3 Play - Unlocked - 32 GB - Deep Indigo (US Warranty) - Verizon, AT&T, T-Mobile, Sprint",https://www.amazon.com/Moto-Z3-Play-Unlocked-Warranty/dp/B07PR1Z2BF,3.7,33.0,174.5,http://www.amazon.com/reviews/B07PR1Z2BF,169.26
478,B07PRSPD3Q,Nokia,"Nokia Mobile Nokia 5.1 Plus - Android 9.0 Pie - 32 GB - Dual Camera - Dual Sim Unlocked Smartphone (AT&T/T-Mobile/Metropcs/Cricket/Mint) - 5.86"" 19: 9 HD+ Screen - Black",https://www.amazon.com/Nokia-Mobile-5-1-Plus-Smartphone/dp/B07PRSPD3Q,3.3,16.0,149.0,http://www.amazon.com/reviews/B07PRSPD3Q,144.53
479,B07PSHDTFN,Samsung,"Samsung A2 Core (SM-A260G/DS) Dual Sim 16GB Factory Unlocked International Version, No Warranty - Blue",https://www.amazon.com/Samsung-SM-A260G-Unlocked-International-Warranty/dp/B07PSHDTFN,3.6,6.0,85.0,http://www.amazon.com/reviews/B07PSHDTFN,82.45
480,B07PV7LN4X,Samsung,Samsung Galaxy A30 Dual SIM 32GB (SM-A305G/DS) Unlocked Phone GSM International Version - Blue,https://www.amazon.com/Samsung-A30-SM-A305G-Unlocked-International/dp/B07PV7LN4X,4.2,352.0,215.0,http://www.amazon.com/reviews/B07PV7LN4X,208.55
481,B07PW9XW1G,Huawei,"Huawei E8372h-608 Unlocked 150 Mbps 4G LTE Modem + WiFi USB Wingle (4G LTE in USA (AT&T), (2G Tmobile Metro PCS) Digitel Europe, Asia, Middle East and Africa) (Unit + 2 Antennas)",https://www.amazon.com/Huawei-E8372h-608-Unlocked-Tmobile-Antennas/dp/B07PW9XW1G,3.4,3.0,79.99,http://www.amazon.com/reviews/B07PW9XW1G,77.59
482,B07PXV5GXJ,Xiaomi,"Xiaomi Redmi 7 32Gb+3GB RAM 6.26"" HD+ LTE Factory Unlocked GMS Smartphone (International Version, No Warranty) - Blue",https://www.amazon.com/Xiaomi-Unlocked-Smartphone-International-Warranty/dp/B07PXV5GXJ,4.4,67.0,152.5,http://www.amazon.com/reviews/B07PXV5GXJ,147.92
483,B07PY52GVP,Xiaomi,"Xiaomi Redmi Note 7, 64GB/4GB RAM, 6.30'' FHD+, Snapdragon 660, Black - Unlocked Global Version",https://www.amazon.com/Xiaomi-Redmi-Note-Snapdragon-Black/dp/B07PY52GVP,4.4,630.0,167.0,http://www.amazon.com/reviews/B07PY52GVP,161.99
484,B07PZZLR4D,Motorola,"Motorola Moto G7 (64GB, 4GB RAM) Dual SIM 6.2"" 4G LTE (GSM Only) Factory Unlocked Smartphone International Model XT1962-6 International Version No Warranty",https://www.amazon.com/Motorola-Unlocked-Smartphone-International-XT1962-6/dp/B07PZZLR4D,4.0,16.0,153.0,http://www.amazon.com/reviews/B07PZZLR4D,148.41
485,B07Q26V49K,Xiaomi,"Xiaomi Redmi Note 7, 64GB/4GB RAM, 6.30'' FHD+, Snapdragon 660, Blue - Unlocked Global Version, No Warranty",https://www.amazon.com/Xiaomi-Redmi-Note-64GB-Snapdragon/dp/B07Q26V49K,4.5,471.0,166.0,http://www.amazon.com/reviews/B07Q26V49K,161.02
486,B07Q2WPMNB,Huawei,HUAWEI P30 Pro Factory Unlocked International Version 128GB Black,https://www.amazon.com/HUAWEI-Factory-Unlocked-International-Version/dp/B07Q2WPMNB,4.2,38.0,686.99,http://www.amazon.com/reviews/B07Q2WPMNB,666.38
487,B07Q2X19LG,Huawei,"Huawei P30 128GB+6GB RAM (ELE-L29) 6.1"" LTE Factory Unlocked GSM Smartphone (International Version) (Black)",https://www.amazon.com/ELE-L29-Factory-Unlocked-Smartphone-International/dp/B07Q2X19LG,4.5,115.0,513.99,http://www.amazon.com/reviews/B07Q2X19LG,498.57
488,B07Q3T41M4,Xiaomi,"Xiaomi Redmi Note 7 (64GB, 4GB) 6.3"" Display, 48MP + 5MP AI Dual Rear Camera, Global 4G LTE Dual SIM GSM Factory Unlocked (International Model w/ 64GB MicroSD Bundle) (Black)",https://www.amazon.com/Xiaomi-Display-Factory-Unlocked-International/dp/B07Q3T41M4,4.5,29.0,180.0,http://www.amazon.com/reviews/B07Q3T41M4,174.6
489,B07Q6VQ147,Apple,"Apple iPhone 7, 128GB, Rose Gold - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-128GB-Rose-Gold/dp/B07Q6VQ147,3.6,4.0,216.89,http://www.amazon.com/reviews/B07Q6VQ147,210.38
490,B07Q6ZNJNT,Samsung,Samsung Galaxy A10 A105M 32GB Duos GSM Unlocked Phone w/ 13MP Camera - Blue,https://www.amazon.com/Samsung-Galaxy-A10-Unlocked-Camera/dp/B07Q6ZNJNT,4.2,411.0,167.5,http://www.amazon.com/reviews/B07Q6ZNJNT,162.48
491,B07Q6ZZ4S1,Xiaomi,"Xiaomi Redmi Note 7 128GB + 4GB RAM 6.3"" FHD+ LTE Factory Unlocked 48MP GSM Smartphone (Global Version, No Warranty) (Neptune Blue)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-Warranty/dp/B07Q6ZZ4S1,4.3,272.0,186.0,http://www.amazon.com/reviews/B07Q6ZZ4S1,180.42
493,B07Q88NYCW,Xiaomi,"Xiaomi Redmi Note 7 (32GB, 3GB) 6.3"" Display, 48MP + 5MP AI Dual Rear Camera, Global 4G LTE Dual SIM GSM Factory Unlocked - International Model (Neptune Blue)",https://www.amazon.com/Xiaomi-Display-Camera-Factory-Unlocked/dp/B07Q88NYCW,4.4,40.0,149.5,http://www.amazon.com/reviews/B07Q88NYCW,145.01
494,B07Q8BY2Q8,Samsung,Samsung Galaxy A6 SM-A600P 32GB Black (Boost Mobile)(Renewed),https://www.amazon.com/Samsung-Galaxy-SM-A600P-Mobile-Renewed/dp/B07Q8BY2Q8,3.3,4.0,124.95,http://www.amazon.com/reviews/B07Q8BY2Q8,121.2
495,B07QB8QYYZ,Xiaomi,"Xiaomi Mi 9 SE Unlocked 6GB/64GB Dual Sim 4G LTE Phone (International Global Version, No Warranty) (Ocean Blue)",https://www.amazon.com/Xiaomi-Unlocked-International-Version-Warranty/dp/B07QB8QYYZ,4.4,71.0,264.99,http://www.amazon.com/reviews/B07QB8QYYZ,257.04
496,B07QB9HMLF,Samsung,Samsung Galaxy Note 9 N960U 128GB T-Mobile GSM Unlocked Phone (Midnight Black) (Renewed),https://www.amazon.com/Samsung-T-Mobile-Unlocked-Midnight-Renewed/dp/B07QB9HMLF,4.3,10.0,412.95,http://www.amazon.com/reviews/B07QB9HMLF,400.56
497,B07QBJZ34C,Motorola,"Motorola Moto G6 Play 16GB - 5.7"" 4G LTE Unlocked Smartphone, US Version, XT1922-9 (Deep Indigo) (Renewed)",https://www.amazon.com/Motorola-Moto-Play-16GB-Smartphone/dp/B07QBJZ34C,2.9,13.0,83.99,http://www.amazon.com/reviews/B07QBJZ34C,81.47
498,B07QC4R451,Samsung,"Samsung Galaxy A10 SM-A105FDS 32GB, Dual Sim, 6.2"" HD + Infinity-V Display, 2GB RAM, GSM Unlocked International Model, No Warranty (Black)",https://www.amazon.com/Samsung-SM-A105FDS-Infinity-V-Unlocked-International/dp/B07QC4R451,4.0,65.0,159.0,http://www.amazon.com/reviews/B07QC4R451,154.23
499,B07QCCW5KB,Xiaomi,"Xiaomi Redmi 7 32Gb+3GB RAM 6.26"" HD+ LTE Factory Unlocked GMS Smartphone (Global Version, No Warranty) (Eclipse Black)",https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-Warranty/dp/B07QCCW5KB,4.4,146.0,149.0,http://www.amazon.com/reviews/B07QCCW5KB,144.53
500,B07QCQ9JRH,Samsung,Samsung Galaxy M10 M105M 16GB Unlocked GSM Phone w/Dual 13 MP & 5 MP Camera - Ocean Blue,https://www.amazon.com/Samsung-Galaxy-M105M-Unlocked-Camera/dp/B07QCQ9JRH,4.1,32.0,149.99,http://www.amazon.com/reviews/B07QCQ9JRH,145.49
501,B07QCXPP71,Xiaomi,"Xiaomi Redmi 7 64GB + 3GB RAM 6.26"" HD+ LTE Factory Unlocked GSM Smartphone (Global Version) (Comet Blue)",https://www.amazon.com/Xiaomi-Unlocked-Smartphone-Global-Version/dp/B07QCXPP71,4.5,35.0,152.49,http://www.amazon.com/reviews/B07QCXPP71,147.92
502,B07QD67Z1Y,Samsung,Samsung Galaxy A50 A505F 128GB Dual SIM Unlocked GSM Phone w/ Triple (25MP+8MP+5MP) Camera - Black,https://www.amazon.com/Samsung-SM-A505F-Dual-SIM-6-4-Inch-Smartphone/dp/B07QD67Z1Y,3.7,28.0,279.99,http://www.amazon.com/reviews/B07QD67Z1Y,271.59
503,B07QFS3L4G,Samsung,Samsung Galaxy M20 M205M 32GB Unlocked GSM Phone w/Dual 13 MP & 5 MP Camera - Charcoal Black,https://www.amazon.com/Samsung-Galaxy-M20-Unlocked-Camera/dp/B07QFS3L4G,4.1,29.0,195.0,http://www.amazon.com/reviews/B07QFS3L4G,189.15
504,B07QGG4654,Samsung,"Samsung Galaxy Note 9 N960U 128GB T-Mobile GSM Unlocked Phone (Ocean Blue, 128GB)(Renewed)",https://www.amazon.com/Samsung-Galaxy-T-Mobile-Unlocked-Renewed/dp/B07QGG4654,4.3,80.0,398.0,http://www.amazon.com/reviews/B07QGG4654,386.06
505,B07QJ7S66P,Huawei,"Huawei Mate 20 Pro (128GB, 6GB RAM) 6.39"" Display, Leica Triple Camera, in-Screen Fingerprint, Global 4G LTE Dual SIM GSM Factory Unlocked LYA-L29 - International Model (Twilight)",https://www.amazon.com/Display-Screen-Fingerprint-Unlocked-LYA-L29/dp/B07QJ7S66P,4.3,12.0,519.99,http://www.amazon.com/reviews/B07QJ7S66P,504.39
